,Rk,School,Conference,AP Rank,Year,Wins,Loses,Ties,OSRS,DSRS,SRS,Offensive Scoring,Defensive Scoring,Offensive Passing,Offensive Rushing,Defensive Rushing
1387,4.0,167.0,24.0,7.0,1947.0,7.0,0.0,1.0,9.94,12.88,22.82,44.92,-12.11,0.0,0.0,0.0
1388,5.0,177.0,45.0,18.0,1947.0,6.0,3.0,1.0,8.13,12.75,20.87,41.18,-12.79,0.0,0.0,0.0
1389,6.0,216.0,35.0,8.0,1947.0,7.0,2.0,1.0,8.78,11.9,20.68,43.31,-11.85,0.0,0.0,0.0
1390,7.0,147.0,47.0,9.0,1947.0,8.0,2.0,0.0,9.7,10.64,20.35,40.83,-8.35,0.0,0.0,0.0
1391,8.0,180.0,45.0,3.0,1947.0,9.0,0.0,2.0,8.37,11.42,19.78,37.97,-12.58,0.0,0.0,0.0
1392,9.0,215.0,35.0,0.0,1947.0,5.0,4.0,0.0,7.74,9.95,17.68,40.46,-12.52,0.0,0.0,0.0
1393,10.0,92.0,55.0,0.0,1947.0,5.0,3.0,1.0,9.42,8.09,17.51,43.72,-11.45,0.0,0.0,0.0
1394,11.0,11.0,24.0,11.0,1947.0,5.0,2.0,2.0,6.31,10.92,17.24,43.77,-12.17,0.0,0.0,0.0
1395,12.0,133.0,55.0,0.0,1947.0,6.0,3.0,0.0,10.11,6.24,16.35,41.84,-9.81,0.0,0.0,0.0
1396,13.0,162.0,41.0,13.0,1947.0,9.0,2.0,0.0,10.91,5.29,16.2,42.59,-4.2,0.0,0.0,0.0
1397,14.0,26.0,35.0,15.0,1947.0,9.0,1.0,0.0,10.35,5.37,15.72,46.05,-5.02,0.0,0.0,0.0
1398,15.0,240.0,55.0,0.0,1947.0,5.0,3.0,1.0,7.23,8.31,15.55,40.73,-9.0,0.0,0.0,0.0
1399,16.0,79.0,41.0,10.0,1947.0,10.0,1.0,0.0,5.1,10.19,15.29,36.55,-8.65,0.0,0.0,0.0
1400,17.0,173.0,55.0,0.0,1947.0,5.0,4.0,0.0,9.92,4.79,14.71,44.93,-8.18,0.0,0.0,0.0
1401,18.0,166.0,24.0,4.0,1947.0,9.0,0.0,1.0,6.09,7.59,13.68,46.38,-5.84,0.0,0.0,0.0
1402,19.0,2.0,41.0,6.0,1947.0,8.0,3.0,0.0,7.07,6.18,13.26,35.78,-5.44,0.0,0.0,0.0
1403,20.0,239.0,47.0,14.0,1947.0,9.0,2.0,0.0,7.75,5.2,12.95,39.63,-2.94,0.0,0.0,0.0
1404,21.0,46.0,24.0,20.0,1947.0,7.0,2.0,0.0,8.55,4.24,12.79,37.55,-4.42,0.0,0.0,0.0
1405,22.0,94.0,55.0,0.0,1947.0,5.0,3.0,1.0,3.39,8.86,12.25,37.77,-11.47,0.0,0.0,0.0
1406,23.0,223.0,24.0,0.0,1947.0,7.0,3.0,0.0,6.48,5.65,12.14,38.86,-4.02,0.0,0.0,0.0
1407,24.0,204.0,45.0,0.0,1947.0,4.0,5.0,2.0,0.88,10.69,11.57,30.98,-11.45,0.0,0.0,0.0
1408,25.0,104.0,41.0,0.0,1947.0,8.0,3.0,0.0,2.43,8.3,10.73,30.25,-7.25,0.0,0.0,0.0
1409,26.0,154.0,55.0,0.0,1947.0,3.0,6.0,0.0,10.24,0.42,10.65,41.67,-4.79,0.0,0.0,0.0
1410,27.0,101.0,11.0,12.0,1947.0,8.0,1.0,2.0,4.82,5.0,9.82,41.19,-3.54,0.0,0.0,0.0
1411,28.0,75.0,41.0,0.0,1947.0,7.0,4.0,1.0,4.09,5.61,9.69,32.73,-3.16,0.0,0.0,0.0
1412,29.0,136.0,11.0,0.0,1947.0,6.0,4.0,0.0,7.16,2.36,9.53,39.84,-2.05,0.0,0.0,0.0
1413,30.0,9.0,45.0,0.0,1947.0,6.0,4.0,1.0,4.27,5.17,9.44,35.88,-4.17,0.0,0.0,0.0
1414,31.0,122.0,47.0,0.0,1947.0,7.0,2.0,2.0,6.9,2.48,9.38,34.34,-0.86,0.0,0.0,0.0
1415,32.0,105.0,41.0,0.0,1947.0,5.0,3.0,1.0,8.13,1.2,9.33,36.25,-1.11,0.0,0.0,0.0
1416,33.0,131.0,24.0,0.0,1947.0,7.0,2.0,0.0,2.59,6.71,9.29,33.94,-2.64,0.0,0.0,0.0
1417,34.0,221.0,41.0,0.0,1947.0,6.0,4.0,0.0,0.35,8.91,9.26,33.71,-7.16,0.0,0.0,0.0
1418,35.0,149.0,47.0,17.0,1947.0,5.0,3.0,1.0,-1.84,10.92,9.09,25.93,-8.45,0.0,0.0,0.0
1419,36.0,172.0,24.0,0.0,1947.0,5.0,3.0,0.0,4.79,4.16,8.95,32.9,-3.53,0.0,0.0,0.0
1420,37.0,163.0,35.0,0.0,1947.0,7.0,3.0,0.0,3.73,4.8,8.53,33.82,-4.31,0.0,0.0,0.0
1421,38.0,159.0,11.0,16.0,1947.0,7.0,2.0,1.0,7.63,0.68,8.31,36.1,-1.12,0.0,0.0,0.0
1422,39.0,57.0,47.0,19.0,1947.0,4.0,3.0,2.0,-0.07,8.21,8.15,29.2,-7.13,0.0,0.0,0.0
1423,40.0,179.0,24.0,0.0,1947.0,8.0,1.0,0.0,7.18,0.01,7.19,35.5,3.64,0.0,0.0,0.0
1424,41.0,203.0,45.0,0.0,1947.0,3.0,6.0,1.0,4.66,2.09,6.75,36.64,0.04,0.0,0.0,0.0
1425,42.0,200.0,41.0,0.0,1947.0,5.0,5.0,0.0,3.89,2.81,6.69,34.56,-0.85,0.0,0.0,0.0
1426,43.0,228.0,35.0,0.0,1947.0,3.0,6.0,0.0,-0.6,7.19,6.59,30.5,-8.9,0.0,0.0,0.0
1427,44.0,233.0,24.0,0.0,1947.0,6.0,4.0,0.0,1.54,4.9,6.44,36.74,-3.05,0.0,0.0,0.0
1428,45.0,134.0,41.0,0.0,1947.0,7.0,3.0,0.0,0.84,5.53,6.37,28.25,-4.15,0.0,0.0,0.0
1429,46.0,15.0,45.0,0.0,1947.0,5.0,5.0,0.0,1.86,4.14,6.0,31.72,-2.87,0.0,0.0,0.0
1430,47.0,139.0,24.0,0.0,1947.0,1.0,7.0,1.0,2.67,3.08,5.75,32.95,-6.52,0.0,0.0,0.0
1431,48.0,244.0,24.0,0.0,1947.0,6.0,3.0,0.0,2.1,3.6,5.7,32.76,-1.85,0.0,0.0,0.0
1432,49.0,96.0,55.0,0.0,1947.0,3.0,5.0,1.0,4.01,1.53,5.55,40.03,-2.8,0.0,0.0,0.0
1433,50.0,185.0,24.0,0.0,1947.0,7.0,3.0,0.0,6.51,-1.89,4.62,37.3,3.93,0.0,0.0,0.0
1434,51.0,158.0,55.0,0.0,1947.0,2.0,6.0,1.0,-1.22,5.82,4.6,30.08,-9.79,0.0,0.0,0.0
1435,52.0,226.0,47.0,0.0,1947.0,6.0,4.0,0.0,0.52,4.07,4.59,28.88,-2.47,0.0,0.0,0.0
1436,53.0,219.0,29.0,0.0,1947.0,8.0,1.0,1.0,0.09,4.32,4.41,27.53,-1.15,0.0,0.0,0.0
1437,54.0,222.0,24.0,0.0,1947.0,6.0,3.0,1.0,0.04,4.23,4.27,30.98,-3.46,0.0,0.0,0.0
1438,55.0,85.0,7.0,0.0,1947.0,8.0,3.0,0.0,1.47,2.78,4.25,33.73,1.42,0.0,0.0,0.0
1439,56.0,164.0,35.0,0.0,1947.0,5.0,5.0,0.0,2.36,1.42,3.79,34.5,-0.13,0.0,0.0,0.0
1440,57.0,191.0,47.0,0.0,1947.0,6.0,2.0,1.0,-1.79,5.44,3.64,24.65,-1.75,0.0,0.0,0.0
1441,58.0,50.0,24.0,0.0,1947.0,4.0,4.0,1.0,0.02,2.96,2.98,27.87,-2.0,0.0,0.0,0.0
1442,59.0,211.0,41.0,0.0,1947.0,2.0,5.0,2.0,-0.15,3.12,2.97,30.54,1.7,0.0,0.0,0.0
1443,60.0,17.0,24.0,0.0,1947.0,5.0,4.0,0.0,4.26,-1.7,2.56,33.99,1.68,0.0,0.0,0.0
1444,61.0,55.0,24.0,0.0,1947.0,6.0,4.0,0.0,5.85,-3.66,2.19,35.99,4.76,0.0,0.0,0.0
1445,62.0,88.0,24.0,0.0,1947.0,4.0,4.0,2.0,-3.66,5.3,1.65,26.72,-3.71,0.0,0.0,0.0
1446,63.0,21.0,24.0,0.0,1947.0,4.0,4.0,1.0,3.74,-2.99,0.75,32.85,4.87,0.0,0.0,0.0
1447,64.0,38.0,47.0,0.0,1947.0,4.0,5.0,0.0,5.86,-5.76,0.11,34.8,7.83,0.0,0.0,0.0
1448,65.0,141.0,24.0,0.0,1947.0,9.0,2.0,0.0,1.43,-1.72,-0.29,34.35,5.06,0.0,0.0,0.0
1449,66.0,120.0,24.0,0.0,1947.0,4.0,5.0,0.0,5.57,-5.98,-0.41,34.1,8.04,0.0,0.0,0.0
1450,67.0,207.0,7.0,0.0,1947.0,6.0,5.0,0.0,2.36,-2.91,-0.56,30.89,5.57,0.0,0.0,0.0
1451,68.0,212.0,30.0,0.0,1947.0,5.0,5.0,0.0,-1.59,0.63,-0.96,26.85,-0.33,0.0,0.0,0.0
1452,69.0,160.0,30.0,0.0,1947.0,3.0,7.0,0.0,-2.02,1.02,-1.0,27.3,0.09,0.0,0.0,0.0
1453,70.0,48.0,24.0,0.0,1947.0,4.0,5.0,0.0,1.23,-2.46,-1.23,30.37,4.03,0.0,0.0,0.0
1454,71.0,18.0,24.0,0.0,1947.0,5.0,3.0,0.0,3.61,-5.47,-1.85,31.67,12.48,0.0,0.0,0.0
1455,72.0,168.0,24.0,0.0,1947.0,1.0,8.0,0.0,-3.64,1.77,-1.86,28.96,1.62,0.0,0.0,0.0
1456,73.0,225.0,47.0,0.0,1947.0,4.0,5.0,0.0,2.03,-3.98,-1.95,31.02,7.61,0.0,0.0,0.0
1457,74.0,63.0,41.0,0.0,1947.0,4.0,5.0,1.0,-0.58,-1.38,-1.96,25.09,4.18,0.0,0.0,0.0
1458,75.0,231.0,35.0,0.0,1947.0,3.0,7.0,0.0,-2.79,0.82,-1.97,26.0,-2.39,0.0,0.0,0.0
1459,76.0,86.0,24.0,0.0,1947.0,4.0,5.0,0.0,-1.38,-1.24,-2.62,29.05,5.08,0.0,0.0,0.0
1460,77.0,232.0,7.0,0.0,1947.0,7.0,4.0,0.0,-0.64,-2.73,-3.37,27.44,6.36,0.0,0.0,0.0
1461,78.0,7.0,7.0,0.0,1947.0,5.0,4.0,1.0,6.22,-9.63,-3.42,33.88,12.06,0.0,0.0,0.0
1462,79.0,187.0,24.0,0.0,1947.0,4.0,4.0,0.0,-0.09,-3.56,-3.64,26.01,5.15,0.0,0.0,0.0
1463,80.0,54.0,29.0,0.0,1947.0,5.0,4.0,1.0,-2.94,-0.75,-3.69,24.34,3.53,0.0,0.0,0.0
1464,81.0,140.0,11.0,0.0,1947.0,2.0,7.0,0.0,-3.51,-0.4,-3.92,26.96,0.62,0.0,0.0,0.0
1465,82.0,137.0,35.0,0.0,1947.0,7.0,4.0,0.0,-2.27,-1.71,-3.98,23.59,7.53,0.0,0.0,0.0
1466,83.0,51.0,47.0,0.0,1947.0,6.0,3.0,1.0,-4.18,0.03,-4.14,23.17,4.75,0.0,0.0,0.0
1467,84.0,196.0,35.0,0.0,1947.0,0.0,9.0,0.0,-1.33,-2.82,-4.15,29.23,2.02,0.0,0.0,0.0
1468,85.0,74.0,24.0,0.0,1947.0,3.0,4.0,1.0,-6.93,1.51,-5.42,20.98,-0.03,0.0,0.0,0.0
1469,86.0,229.0,47.0,0.0,1947.0,5.0,5.0,0.0,-1.56,-4.34,-5.9,25.91,10.08,0.0,0.0,0.0
1470,87.0,41.0,24.0,0.0,1947.0,1.0,5.0,2.0,-5.51,-0.48,-5.98,22.46,3.73,0.0,0.0,0.0
1471,88.0,224.0,47.0,0.0,1947.0,3.0,5.0,1.0,-1.6,-4.71,-6.32,24.63,6.0,0.0,0.0,0.0
1472,89.0,217.0,7.0,0.0,1947.0,5.0,3.0,1.0,-6.99,0.61,-6.38,20.52,1.66,0.0,0.0,0.0
1473,90.0,128.0,24.0,0.0,1947.0,2.0,7.0,1.0,-4.97,-1.67,-6.64,22.52,3.53,0.0,0.0,0.0
1474,91.0,98.0,11.0,0.0,1947.0,3.0,6.0,0.0,-4.47,-2.31,-6.78,23.8,3.1,0.0,0.0,0.0
1475,92.0,199.0,24.0,0.0,1947.0,3.0,6.0,0.0,-4.22,-2.76,-6.98,21.69,3.5,0.0,0.0,0.0
1476,93.0,220.0,29.0,0.0,1947.0,6.0,5.0,0.0,1.69,-8.98,-7.28,27.36,12.62,0.0,0.0,0.0
1477,94.0,42.0,29.0,0.0,1947.0,4.0,5.0,0.0,-6.02,-1.47,-7.48,21.73,5.4,0.0,0.0,0.0
1478,95.0,238.0,30.0,0.0,1947.0,7.0,4.0,0.0,-4.9,-2.95,-7.85,25.7,7.47,0.0,0.0,0.0
1479,96.0,90.0,35.0,0.0,1947.0,4.0,4.0,0.0,-3.72,-4.33,-8.05,23.19,7.35,0.0,0.0,0.0
1480,97.0,34.0,24.0,0.0,1947.0,4.0,6.0,0.0,-5.92,-2.9,-8.82,21.14,9.54,0.0,0.0,0.0
1481,98.0,178.0,47.0,0.0,1947.0,3.0,7.0,0.0,-5.8,-3.4,-9.2,19.77,8.33,0.0,0.0,0.0
1482,99.0,45.0,29.0,0.0,1947.0,5.0,4.0,1.0,-3.06,-6.9,-9.96,22.27,11.7,0.0,0.0,0.0
1483,100.0,197.0,24.0,0.0,1947.0,3.0,6.0,0.0,-6.25,-3.77,-10.02,21.52,7.35,0.0,0.0,0.0
1484,101.0,143.0,7.0,0.0,1947.0,4.0,5.0,1.0,-3.09,-7.15,-10.25,22.99,10.03,0.0,0.0,0.0
1485,102.0,182.0,24.0,0.0,1947.0,3.0,7.0,0.0,-1.88,-8.45,-10.33,28.28,11.29,0.0,0.0,0.0
1486,103.0,181.0,30.0,0.0,1947.0,4.0,6.0,0.0,-2.27,-8.16,-10.43,28.06,12.05,0.0,0.0,0.0
1487,104.0,242.0,29.0,0.0,1947.0,4.0,5.0,0.0,-3.58,-7.05,-10.63,25.63,11.17,0.0,0.0,0.0
1488,105.0,12.0,41.0,0.0,1947.0,2.0,7.0,0.0,-4.72,-6.21,-10.93,22.15,10.51,0.0,0.0,0.0
1489,106.0,37.0,47.0,0.0,1947.0,3.0,5.0,0.0,-8.65,-2.87,-11.51,16.74,10.84,0.0,0.0,0.0
1490,107.0,138.0,24.0,0.0,1947.0,4.0,5.0,0.0,-3.89,-7.8,-11.7,20.68,14.52,0.0,0.0,0.0
1491,108.0,72.0,47.0,0.0,1947.0,2.0,7.0,0.0,-7.15,-5.28,-12.43,19.41,12.0,0.0,0.0,0.0
1492,109.0,13.0,29.0,0.0,1947.0,3.0,7.0,0.0,-4.99,-9.15,-14.15,22.28,12.4,0.0,0.0,0.0
1493,110.0,73.0,47.0,0.0,1947.0,1.0,7.0,1.0,-8.73,-6.64,-15.37,19.92,10.86,0.0,0.0,0.0
1494,111.0,8.0,7.0,0.0,1947.0,4.0,7.0,0.0,-5.94,-9.53,-15.47,19.38,14.58,0.0,0.0,0.0
1495,112.0,102.0,11.0,0.0,1947.0,0.0,10.0,0.0,-7.85,-7.96,-15.81,21.63,14.54,0.0,0.0,0.0
1496,113.0,58.0,24.0,0.0,1947.0,2.0,8.0,0.0,-11.75,-4.45,-16.2,15.79,12.62,0.0,0.0,0.0
1497,114.0,56.0,30.0,0.0,1947.0,1.0,7.0,1.0,-7.2,-10.53,-17.74,19.98,13.45,0.0,0.0,0.0
1498,115.0,145.0,24.0,0.0,1947.0,2.0,5.0,1.0,-9.71,-8.04,-17.75,15.55,16.09,0.0,0.0,0.0
1499,116.0,169.0,24.0,0.0,1947.0,1.0,8.0,0.0,-10.38,-8.58,-18.96,16.48,17.11,0.0,0.0,0.0
1500,117.0,68.0,24.0,0.0,1947.0,1.0,6.0,1.0,-11.45,-7.85,-19.29,14.22,20.67,0.0,0.0,0.0
1501,118.0,144.0,7.0,0.0,1947.0,3.0,6.0,0.0,-9.15,-11.78,-20.92,17.46,16.43,0.0,0.0,0.0
1502,119.0,127.0,24.0,0.0,1947.0,2.0,9.0,0.0,-12.33,-11.47,-23.8,13.94,20.66,0.0,0.0,0.0
1503,120.0,151.0,7.0,0.0,1947.0,1.0,7.0,0.0,-14.89,-15.78,-30.67,10.58,30.63,0.0,0.0,0.0
1504,1.0,130.0,55.0,1.0,1948.0,9.0,0.0,0.0,12.13,16.36,28.49,50.25,-16.23,0.0,0.0,0.0
1505,2.0,156.0,24.0,2.0,1948.0,9.0,0.0,1.0,15.06,8.82,23.89,51.54,-7.69,0.0,0.0,0.0
1506,3.0,147.0,47.0,3.0,1948.0,9.0,1.0,1.0,11.22,11.58,22.8,42.13,-9.81,0.0,0.0,0.0
1507,4.0,162.0,41.0,15.0,1948.0,8.0,1.0,0.0,13.75,8.19,21.94,44.46,-6.15,0.0,0.0,0.0
1508,5.0,26.0,35.0,4.0,1948.0,10.0,1.0,0.0,11.61,8.95,20.56,44.38,-6.79,0.0,0.0,0.0
1509,6.0,180.0,45.0,10.0,1948.0,9.0,1.0,1.0,10.16,10.18,20.34,42.42,-8.8,0.0,0.0,0.0
1510,7.0,158.0,55.0,0.0,1948.0,6.0,3.0,0.0,10.0,10.09,20.09,42.74,-9.29,0.0,0.0,0.0
1511,8.0,154.0,55.0,7.0,1948.0,8.0,2.0,0.0,5.95,14.08,20.03,39.35,-13.32,0.0,0.0,0.0
1512,9.0,159.0,12.0,5.0,1948.0,10.0,1.0,0.0,12.67,6.86,19.53,47.77,-4.86,0.0,0.0,0.0
1513,10.0,133.0,55.0,16.0,1948.0,7.0,2.0,0.0,11.3,7.95,19.24,42.83,-7.41,0.0,0.0,0.0
1514,11.0,221.0,41.0,12.0,1948.0,8.0,2.0,1.0,7.82,11.0,18.82,45.78,-8.61,0.0,0.0,0.0
1515,12.0,11.0,24.0,6.0,1948.0,8.0,0.0,1.0,11.9,6.77,18.67,48.5,-4.16,0.0,0.0,0.0
1516,13.0,75.0,41.0,8.0,1948.0,9.0,2.0,0.0,13.17,4.42,17.6,44.5,-1.89,0.0,0.0,0.0
1517,14.0,211.0,41.0,13.0,1948.0,9.0,1.0,0.0,5.63,10.85,16.48,36.32,-7.82,0.0,0.0,0.0
1518,15.0,131.0,24.0,14.0,1948.0,6.0,2.0,2.0,11.44,4.71,16.15,51.79,-3.13,0.0,0.0,0.0
1519,16.0,79.0,41.0,0.0,1948.0,7.0,3.0,0.0,5.49,9.97,15.47,39.18,-8.28,0.0,0.0,0.0
1520,17.0,216.0,35.0,0.0,1948.0,6.0,3.0,1.0,3.6,11.79,15.39,33.97,-11.18,0.0,0.0,0.0
1521,18.0,202.0,45.0,0.0,1948.0,7.0,3.0,1.0,6.42,7.61,14.04,39.52,-5.63,0.0,0.0,0.0
1522,19.0,50.0,24.0,0.0,1948.0,6.0,2.0,0.0,11.54,1.67,13.21,42.44,-0.03,0.0,0.0,0.0
1523,20.0,166.0,24.0,18.0,1948.0,7.0,1.0,1.0,3.0,9.88,12.89,35.87,-7.15,0.0,0.0,0.0
1524,21.0,167.0,24.0,0.0,1948.0,5.0,3.0,0.0,6.81,5.87,12.68,38.42,-4.6,0.0,0.0,0.0
1525,22.0,163.0,35.0,9.0,1948.0,9.0,2.0,0.0,4.16,8.47,12.63,35.59,-6.11,0.0,0.0,0.0
1526,23.0,136.0,12.0,0.0,1948.0,8.0,3.0,0.0,9.69,2.85,12.53,44.58,-0.03,0.0,0.0,0.0
1527,24.0,222.0,24.0,0.0,1948.0,8.0,2.0,1.0,6.72,5.5,12.22,39.56,-3.63,0.0,0.0,0.0
1528,25.0,48.0,24.0,19.0,1948.0,8.0,1.0,0.0,5.89,6.15,12.04,38.25,-3.61,0.0,0.0,0.0
1529,26.0,15.0,45.0,0.0,1948.0,6.0,3.0,2.0,3.29,8.02,11.31,33.5,-6.29,0.0,0.0,0.0
1530,27.0,200.0,41.0,0.0,1948.0,4.0,4.0,2.0,2.12,8.76,10.89,34.01,-7.54,0.0,0.0,0.0
1531,28.0,38.0,47.0,11.0,1948.0,11.0,0.0,0.0,4.56,6.02,10.58,36.76,-2.26,0.0,0.0,0.0
1532,29.0,92.0,55.0,0.0,1948.0,3.0,6.0,0.0,3.68,5.88,9.56,35.99,-5.8,0.0,0.0,0.0
1533,30.0,104.0,41.0,0.0,1948.0,5.0,3.0,2.0,3.83,5.66,9.49,34.86,-3.2,0.0,0.0,0.0
1534,31.0,177.0,45.0,0.0,1948.0,5.0,4.0,1.0,2.56,6.88,9.45,35.02,-4.18,0.0,0.0,0.0
1535,32.0,187.0,24.0,0.0,1948.0,7.0,2.0,1.0,4.81,4.54,9.35,37.15,-2.83,0.0,0.0,0.0
1536,33.0,239.0,47.0,17.0,1948.0,7.0,2.0,2.0,0.21,8.93,9.13,30.04,-5.48,0.0,0.0,0.0
1537,34.0,226.0,47.0,20.0,1948.0,6.0,4.0,0.0,9.06,-0.81,8.25,39.47,3.59,0.0,0.0,0.0
1538,35.0,204.0,45.0,0.0,1948.0,4.0,5.0,1.0,2.76,5.18,7.93,31.96,-4.83,0.0,0.0,0.0
1539,36.0,219.0,46.0,0.0,1948.0,8.0,1.0,1.0,1.87,5.76,7.62,33.03,-1.56,0.0,0.0,0.0
1540,37.0,134.0,41.0,0.0,1948.0,4.0,4.0,1.0,-0.81,8.37,7.57,28.45,-5.71,0.0,0.0,0.0
1541,38.0,2.0,41.0,0.0,1948.0,6.0,4.0,1.0,4.24,3.26,7.5,36.73,0.1,0.0,0.0,0.0
1542,39.0,168.0,24.0,0.0,1948.0,6.0,3.0,0.0,1.42,5.54,6.97,31.02,-0.32,0.0,0.0,0.0
1543,40.0,9.0,45.0,0.0,1948.0,5.0,5.0,0.0,4.31,2.61,6.92,37.79,0.17,0.0,0.0,0.0
1544,41.0,96.0,55.0,0.0,1948.0,4.0,5.0,0.0,2.75,4.15,6.89,32.83,-2.65,0.0,0.0,0.0
1545,42.0,57.0,47.0,0.0,1948.0,4.0,3.0,2.0,0.0,6.71,6.72,33.16,-4.08,0.0,0.0,0.0
1546,43.0,141.0,24.0,0.0,1948.0,9.0,2.0,0.0,6.66,-0.09,6.57,49.49,5.16,0.0,0.0,0.0
1547,44.0,173.0,55.0,0.0,1948.0,3.0,6.0,0.0,3.92,2.58,6.5,36.21,-1.06,0.0,0.0,0.0
1548,45.0,207.0,7.0,0.0,1948.0,7.0,3.0,0.0,1.85,4.54,6.4,33.19,-0.42,0.0,0.0,0.0
1549,46.0,17.0,24.0,0.0,1948.0,5.0,2.0,2.0,3.96,2.41,6.38,33.02,1.21,0.0,0.0,0.0
1550,47.0,101.0,12.0,0.0,1948.0,7.0,3.0,0.0,1.41,4.76,6.16,32.18,0.28,0.0,0.0,0.0
1551,48.0,21.0,24.0,0.0,1948.0,7.0,2.0,0.0,3.28,2.11,5.39,35.93,2.15,0.0,0.0,0.0
1552,49.0,122.0,47.0,0.0,1948.0,6.0,4.0,0.0,4.05,1.24,5.3,34.92,2.28,0.0,0.0,0.0
1553,50.0,46.0,24.0,0.0,1948.0,4.0,5.0,0.0,6.75,-1.56,5.2,36.73,2.62,0.0,0.0,0.0
1554,51.0,172.0,24.0,0.0,1948.0,4.0,4.0,0.0,4.7,0.13,4.84,38.06,1.59,0.0,0.0,0.0
1555,52.0,196.0,35.0,0.0,1948.0,4.0,6.0,0.0,2.21,2.56,4.77,32.34,0.07,0.0,0.0,0.0
1556,53.0,160.0,30.0,0.0,1948.0,6.0,4.0,0.0,2.48,1.86,4.34,32.73,1.12,0.0,0.0,0.0
1557,54.0,164.0,35.0,0.0,1948.0,5.0,4.0,3.0,5.48,-1.17,4.31,35.42,4.96,0.0,0.0,0.0
1558,55.0,86.0,24.0,0.0,1948.0,4.0,4.0,0.0,2.53,1.15,3.68,33.34,3.26,0.0,0.0,0.0
1559,56.0,63.0,41.0,0.0,1948.0,5.0,5.0,0.0,5.65,-2.47,3.18,35.03,6.62,0.0,0.0,0.0
1560,57.0,233.0,24.0,0.0,1948.0,9.0,3.0,0.0,1.67,1.44,3.11,29.75,3.27,0.0,0.0,0.0
1561,58.0,94.0,55.0,0.0,1948.0,2.0,7.0,0.0,-1.38,4.48,3.1,30.87,2.09,0.0,0.0,0.0
1562,59.0,240.0,55.0,0.0,1948.0,2.0,7.0,0.0,4.28,-1.41,2.87,35.02,2.49,0.0,0.0,0.0
1563,60.0,105.0,41.0,0.0,1948.0,3.0,7.0,0.0,1.45,1.09,2.53,31.72,5.86,0.0,0.0,0.0
1564,61.0,224.0,47.0,0.0,1948.0,6.0,3.0,0.0,3.61,-1.41,2.2,31.28,7.21,0.0,0.0,0.0
1565,62.0,179.0,24.0,0.0,1948.0,7.0,2.0,0.0,2.73,-1.36,1.37,31.85,5.16,0.0,0.0,0.0
1566,63.0,228.0,35.0,0.0,1948.0,2.0,7.0,1.0,-3.37,4.72,1.35,27.84,-0.86,0.0,0.0,0.0
1567,64.0,139.0,24.0,0.0,1948.0,0.0,8.0,1.0,-0.53,1.62,1.09,30.82,-0.28,0.0,0.0,0.0
1568,65.0,149.0,47.0,0.0,1948.0,3.0,6.0,1.0,-3.73,4.36,0.63,26.77,-1.81,0.0,0.0,0.0
1569,66.0,217.0,7.0,0.0,1948.0,8.0,2.0,1.0,4.24,-3.88,0.36,37.61,10.93,0.0,0.0,0.0
1570,67.0,223.0,24.0,0.0,1948.0,5.0,3.0,1.0,1.48,-1.31,0.17,30.99,7.55,0.0,0.0,0.0
1571,68.0,128.0,24.0,0.0,1948.0,4.0,6.0,0.0,-0.07,0.07,0.0,29.51,2.82,0.0,0.0,0.0
1572,69.0,244.0,24.0,0.0,1948.0,4.0,5.0,0.0,-0.89,0.88,-0.01,31.67,2.66,0.0,0.0,0.0
1573,70.0,231.0,35.0,0.0,1948.0,4.0,5.0,1.0,0.67,-0.97,-0.3,32.64,4.66,0.0,0.0,0.0
1574,71.0,55.0,24.0,0.0,1948.0,6.0,3.0,0.0,0.23,-0.84,-0.61,30.09,4.41,0.0,0.0,0.0
1575,72.0,85.0,7.0,0.0,1948.0,6.0,2.0,3.0,7.15,-7.91,-0.76,36.36,12.93,0.0,0.0,0.0
1576,73.0,215.0,35.0,0.0,1948.0,3.0,7.0,0.0,3.74,-4.55,-0.81,34.3,7.02,0.0,0.0,0.0
1577,74.0,45.0,46.0,0.0,1948.0,8.0,3.0,0.0,0.49,-2.18,-1.68,26.76,6.09,0.0,0.0,0.0
1578,75.0,203.0,45.0,0.0,1948.0,0.0,9.0,1.0,2.29,-4.13,-1.83,32.87,4.81,0.0,0.0,0.0
1579,76.0,88.0,24.0,0.0,1948.0,5.0,5.0,0.0,-2.8,0.93,-1.87,24.71,1.07,0.0,0.0,0.0
1580,77.0,182.0,24.0,0.0,1948.0,4.0,6.0,0.0,-1.8,-1.04,-2.84,26.35,2.9,0.0,0.0,0.0
1581,78.0,34.0,24.0,0.0,1948.0,4.0,5.0,0.0,-5.63,2.73,-2.9,24.0,2.3,0.0,0.0,0.0
1582,79.0,191.0,47.0,0.0,1948.0,3.0,5.0,0.0,-5.7,2.09,-3.61,25.35,3.36,0.0,0.0,0.0
1583,80.0,54.0,46.0,0.0,1948.0,4.0,5.0,1.0,-2.2,-1.6,-3.8,28.16,6.73,0.0,0.0,0.0
1584,81.0,98.0,12.0,0.0,1948.0,4.0,6.0,0.0,-4.9,0.73,-4.17,22.88,4.8,0.0,0.0,0.0
1585,82.0,56.0,30.0,0.0,1948.0,7.0,3.0,0.0,-2.46,-2.1,-4.56,24.32,7.14,0.0,0.0,0.0
